,PGM_SYS_ACRNMS,PERMIT_TYPE,PERMID_ID,PRIMARY_NAME,LATITUDE83,LONGITUDE83,HUC_CODE,FRS_FACILITY_DETAIL_REPORT_URL
2388,NPDES:ORU000350,NPDES,ORU000350,"RIEBEN, ERNEST R - SWINE OPERATION",NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003190
2402,NPDES:ORG910044,NPDES,ORG910044,UNITED PACIFIC #7470,45.6796,-123.1909,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561968
2403,NPDES:ORU000318,NPDES,ORU000318,VANAKEN ROCK PRODUCTS INC,45.627276,-123.182332,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014287137
2414,NPDES:ORG347002,NPDES,ORG347002,ODOT - AUSTIN MAINTENANCE FACILITY,44.533567,-118.612361,17070201,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572028
2433,NPDES:ORR10D255,NPDES,ORR10D255,KILCHIS POINT,45.51282,-123.88194,17100203,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110066881789
2436,NPDES:ORG010029,NPDES,ORG010029,MOSS CREEK DAIRY,45.57039,-123.87055,17100203,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055021701
2456,NPDES:ORU000401,NPDES,ORU000401,MEL-DE FAMILY FARM - DAIRY FARM,45.2755,-123.72073,17100203,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006696628
2461,NPDES:ORG010129,NPDES,ORG010129,RIVER FRONT DAIRY,45.277619,-123.797234,17100203,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055021907
2563,NPDES:ORR10D614,NPDES,ORR10D614,AMBERGLEN WEST,45.52702,-122.88909,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069560166
2808,NPDES:ORR10F681,NPDES,ORR10F681,COOPER MOUNTAIN TRANSMISSION MAINS,45.51651,-122.85661,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626331
2818,NPDES:ORR10F533,NPDES,ORR10F533,CORNELL OAKS HOTELS,45.52454,-122.83958,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070501776
2855,NPDES:ORR10F265,NPDES,ORR10F265,DENNEY ROAD COMMERCE CENTER,45.46935,-122.789212,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229178
2920,NPDES:ORR607173,NPDES,ORR607173,FAR WEST FIBERS - DENNEY RD.,45.46935,-122.789235,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069606616
2924,NPDES:ORR327031,NPDES,ORR327031,FARMINGTON QUARRY,45.45707,-122.90183,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069591686
2952,NPDES:ORR10E590,NPDES,ORR10E590,FORWARD STRIDE,45.45623,-122.92199,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587824
3037,NPDES:ORR10E906,NPDES,ORR10E906,HAZELDALE E.S. REPLACEMENT,45.4688,-122.8828,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228565
3114,NPDES:ORU000283,NPDES,ORU000283,JIFFY LUBE INTERNATIONAL INC,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011004055
3133,NPDES:ORR10F084,NPDES,ORR10F084,KAISER PERMANENTE MEDICAL & DENTAL OFFICE,45.48547,-122.7827,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226697
3144,NPDES:ORR10E522,NPDES,ORR10E522,KEMMER RIDGE,45.449,-122.8565,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069600122
3159,NPDES:ORR323423,NPDES,ORR323423,KOEHLER QUARRY,45.44761,-122.89706,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069595511
3257,NPDES:ORR607019,NPDES,ORR607019,MERCER INDUSTRIES INC AND GLASCO INC.,45.46935,-122.789212,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582909
3269,NPDES:ORR807221,NPDES,ORR807221,"MILLERS SANITARY SERVICE, INC.",45.48212,-122.79657,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069578870
3301,NPDES:ORR10C830,NPDES,ORR10C830,MURRAY VILLAGE,45.5045,-122.8231,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069601817
3311,NPDES:ORR10E008,NPDES,ORR10E008,NEW MIDDLE SCHOOL - TIMBERLAND,45.5241,-122.7969,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069591221
3454,NPDES:ORU000129,NPDES,ORU000129,RANDALL REALTY CORP,45.48908,-122.84193,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014237762
3462,NPDES:ORR200029,NPDES,ORR200029,RESER'S FINE FOOD - JENKINS RD,45.506816,-122.837759,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069608632
3463,NPDES:ORR123489,NPDES,ORR123489,RESER'S FINE FOODS - ALLEN BLVD,45.47634,-122.79193,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069591418
3476,NPDES:ORR10D838,NPDES,ORR10D838,RIDGEWOOD VIEW RESERVOIR & PUMP STATION,45.5047,-122.77982,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559720
3493,NPDES:ORR10E579,NPDES,ORR10E579,RUSSELL PROPERTY SUBDIVISION,45.4352,-122.8416,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069592373
3568,NPDES:ORR10E355,NPDES,ORR10E355,SOUTH COOPER MOUNTAIN GRAVITY SEWER LINE,45.4238,-122.8583,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069592658
3569,NPDES:ORR10E098,NPDES,ORR10E098,SOUTH COOPER MOUNTAIN HIGH SCHOOL,45.425861,-122.857878,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585452
3585,NPDES:ORR10E519,NPDES,ORR10E519,STANDARD BAG,45.50687,-122.84809,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572849
3612,NPDES:ORR10D951,NPDES,ORR10D951,SUNSET VIEW MULTI-FAMILY,45.50962,-122.84595,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069609285
3670,NPDES:ORR240002,NPDES,ORR240002,TRI-MET MERLO ROAD GARAGE,45.50532,-122.84333,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585746
3672,NPDES:ORR807327,NPDES,ORR807327,TRIMET - ELMONICA RAIL FACILITY,45.50994,-122.84653,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070500484
3689,NPDES:ORR10D466,NPDES,ORR10D466,TWIN CREEKS,45.46648,-122.88804,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561904
3719,NPDES:ORR10E525,NPDES,ORR10E525,VOSE ELEMENTARY SCHOOL,45.46933,-122.79276,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596280
3793,NPDES:ORR10F710,NPDES,ORR10F710,WWSP PLM 5.2 PIPELINE PROJECT,45.42637,-122.85351,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626472
3797,NPDES:ORR328075,NPDES,ORR328075,YOUNGBLOOD MINING FACILITY,45.48041,-122.78274,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067024482
3801,NPDES:ORR10F222,NPDES,ORR10F222,14TH STREET RECONSTRUCTION PROJECT,44.0566,-121.3318,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227604
3961,NPDES:ORR10E448,NPDES,ORR10E448,BASECAMP,44.051005,-121.317626,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069578264
3965,NPDES:ORR10F124,NPDES,ORR10F124,BEAR CREEK SOLAR CENTER,44.05837,-121.24327,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231667
4041,NPDES:ORR10D322,NPDES,ORR10D322,BRIDGE CREEK INTAKE FACILITY,44.05263,-121.36941,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581553
4117,NPDES:ORR10D824,NPDES,ORR10D824,COLORADO AVE. DAM SAFE PASSAGE PROJECT,44.0499,-121.3206,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069592621
4118,NPDES:ORR10E154,NPDES,ORR10E154,COLORADO AVENUE TRAIL UNDERCROSSING,44.0521,-121.30976,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069480289
4119,NPDES:ORR10D849,NPDES,ORR10D849,COLORADO LIFT STATION PROJECT,44.04974,-121.32208,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069609230
4158,NPDES:OR0054852,NPDES,OR0054852,DESCHUTES NATIONAL FOREST,44.056439,-121.280598,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064618908
4174,NPDES:ORR10F143,NPDES,ORR10F143,EMBREE BRIDGE ROAD PROJECT,43.4833,-118.8994,17120002,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230569
4175,NPDES:ORR10F492,NPDES,ORR10F492,EMPIRE CORRIDOR IMPROVEMENTS - PHASE 1,44.08968,-121.27385,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070503029
4250,NPDES:ORR10F138,NPDES,ORR10F138,KENWOOD GYM REPLACEMENT,44.056097,-121.317292,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226924
4298,NPDES:ORR10D953,NPDES,ORR10D953,MILL VIEW LANDING,44.04231,-121.31608,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574008
4316,NPDES:ORR10E626,NPDES,ORR10E626,MT. BACHELOR VILLAGE COTTAGES,44.03483,-121.3329,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048284
4320,NPDES:ORR10E628,NPDES,ORR10E628,NEFF - PV SOLAR PROJECT,44.06569,-121.2234,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048286
4415,NPDES:ORR10E731,NPDES,ORR10E731,RILEY RANCH NATURE RESERVE MASTER PLAN,44.0992,-121.3292,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048370
4419,NPDES:ORR10F117,NPDES,ORR10F117,RIVER VALE,44.017278,-121.349152,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232163
4423,NPDES:ORR10E593,NPDES,ORR10E593,RIVERS EDGE VILLAGE - NORTH RIVERFRONT,44.07918,-121.30759,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562565
4424,NPDES:ORR10E943,NPDES,ORR10E943,RIVERS EDGE VILLAGE - THE POINTE,44.07913,-121.30687,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227720
4466,NPDES:ORR10D189,NPDES,ORR10D189,SOUTHEAST INTERCEPTOR PROJECT,44.3703,-121.2637,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581508
4470,NPDES:ORR10F218,NPDES,ORR10F218,SPP CANAL PIPING PROJECT,44.03336,-121.32003,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228998
4533,NPDES:ORR10F187,NPDES,ORR10F187,TUMALO FEED CANAL PHASE VA AND VB,44.1151,-121.3718,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227371
4538,NPDES:ORR10F851,NPDES,ORR10F851,TUMALO STATE PARK M.U. OFFICE AND SHOP YARD,44.1295,-121.3314,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628173
4595,NPDES:ORS113609,NPDES,ORS113609,"BENTON COUNTY MUNICIPAL STORMWATER, MS4",44.5833,-123.275,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110058285190
4596,NPDES:ORS113605,NPDES,ORS113605,"CORVALLIS MUNICIPAL STORMWATER, MS4",44.5691,-123.2736,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110058285154
4597,NPDES:ORS112241,NPDES,ORS112241,"PHILOMATH MUNICIPAL STORMWATER, MS4",44.5397,-123.3594,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110058285118
4599,NPDES:ORU000197,NPDES,ORU000197,OR-PARKS & RECREATION,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011004224
4633,NPDES:ORR10D828,NPDES,ORR10D828,BLACK BUTTE RANCH - LODGE AREA REDEVELOPMENT,44.37823,-121.65287,17070301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110066931039
4677,NPDES:ORR328085,NPDES,ORR328085,RAINBOW ACRES QUARRY,44.17187,-122.23283,17090004,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561450
4697,NPDES:ORR10F123,NPDES,ORR10F123,BLY SOLAR CENTER,42.3808,-121.0191,18010202,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228457
4706,NPDES:ORR10E069,NPDES,ORR10E069,OLD MILL SOLAR PROJECT - FENCING AND GRADING PLANS,42.39891,-121.04401,18010202,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069573303
4737,NPDES:ORR10F165,NPDES,ORR10F165,BOARDMAN WATER AND SEWER SYSTEM IMPROVEMENTS,45.83021,-119.7159,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230566
4748,NPDES:ORR10F795,NPDES,ORR10F795,CID IRRIGATION SYSTEM IMPROVEMENTS 2019,45.823,-119.623,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627519
4767,NPDES:ORR10D622,NPDES,ORR10D622,MORROW PACIFIC BULK TERMINAL,45.8596,-119.6608,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069606732
4774,NPDES:ORR10F216,NPDES,ORR10F216,PDX 62,45.8476,-119.6042,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231154
4787,NPDES:ORR10E733,NPDES,ORR10E733,PORT VIEW APARTMENTS,45.83904,-119.71305,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048372
4796,NPDES:ORR10F639,NPDES,ORR10F639,SLEEP INN - BOARDMAN,45.836718,-119.700625,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626963
4809,NPDES:ORU000359,NPDES,ORU000359,ARATA DAIRY FARM,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003289
4850,NPDES:ORU000303,NPDES,ORU000303,TOM DEJONG DAIRY,42.17138,-121.52559,18010204,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006803012
4851,NPDES:ORR10F603,NPDES,ORR10F603,TOWN OF BONANZA WASTEWATER TREATMENT FACILITY IMPROVEMENTS,42.1986,-121.4064,18010204,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070530813
4877,NPDES:ORR607207,NPDES,ORR607207,B AND R AUTO WRECKING,45.43262,-122.34896,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229056
4911,NPDES:ORR10F151,NPDES,ORR10F151,CLACKAMAS FIRE DISTRICT - FS#19,45.41994,-122.45909,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230929
4944,NPDES:ORR603491,NPDES,ORR603491,FOSTERS U PULL IT - 838,45.41947,-122.46297,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561478
4961,NPDES:ORU000320,NPDES,ORU000320,HOLLYWOOD COURT INC,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003617
5000,NPDES:ORR10F595,NPDES,ORR10F595,OR 212: SE 257TH TO US 26,45.41872,-122.39967,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070529262
5030,NPDES:ORR10F670,NPDES,ORR10F670,SNOWBERRY RESERVOIR,45.40367,-122.38306,17090011,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627763
5076,NPDES:ORR320040,NPDES,ORR320040,MT. HOOD ROCK PRODUCTS,45.380332,-122.015805,17080001,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596208
5096,NPDES:ORU000464,NPDES,ORU000464,MCGOURTY FARMS - PAT MCGOURTY FEEDLOT,44.24761,-117.50872,17050119,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033634814
5101,NPDES:ORR10D542,NPDES,ORR10D542,ALDERWOOD SUBDIVISION,42.0597,-124.2902,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559141
5105,NPDES:ORR10E453,NPDES,ORR10E453,AZALEA PARK SPORTS FIELDS GRADING,42.05856,-124.27597,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069595316
5119,NPDES:ORG383524,NPDES,ORG383524,BROOKINGS WTP,42.05717,-124.27086,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069606689
5138,NPDES:ORR321354,NPDES,ORR321354,CURRY COUNTY ROAD DEPARTMENT- CAMPBELL PIT,42.0614,-124.225,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561030
5147,NPDES:ORR10E416,NPDES,ORR10E416,FEDEX GROUND,42.04052,-124.24793,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069609383
5149,NPDES:ORR328084,NPDES,ORR328084,FITZ PIT,42.0922,-124.2697,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069589190
5154,NPDES:ORR321382,NPDES,ORR321382,"FREEMAN ROCK, INC.",42.062331,-124.21933,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559668
5172,NPDES:OR0054844,NPDES,OR0054844,"OREGON WASTE TECHNOLOGY, INC",42.08167,-124.31204,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064631144
5179,NPDES:ORR10F081,NPDES,ORR10F081,RAILROAD STREET / WHARF ST. TO OAK ST,42.0509,-124.2806,17100312,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227605
5217,NPDES:ORR10F540,NPDES,ORR10F540,BETHEL PARK SUBDIVISION,45.0515,-122.95098,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070505884
5220,NPDES:OR0033049,NPDES,OR0033049,BROOKS SEWAGE TREATMENT PLANT,45.042372,-122.96834,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070157187
5257,NPDES:ORR10E641,NPDES,ORR10E641,BROWNSVILLE STORAGE DEPOT,44.39677,-122.98694,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048297
5267,NPDES:ORR10F009,NPDES,ORR10F009,DOLLAR GENERAL - BROWNSVILLE,44.38821,-122.98438,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229024
5274,NPDES:ORR130001,NPDES,ORR130001,MCFARLAND CASCADE,44.388603,-122.993052,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069594978
5278,NPDES:ORR10F181,NPDES,ORR10F181,RIVER'S EDGE,44.398,-122.99,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230923
5432,NPDES:ORR10F467,NPDES,ORR10F467,COOS BAY 2018 TUNNEL REHABILITATION,43.9294,-124.0417,17100207,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070501335
5470,NPDES:ORR10F656,NPDES,ORR10F656,ACTIVE WATERSPORTS,45.27017,-122.67149,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625429
5481,NPDES:ORR10F750,NPDES,ORR10F750,BBC STEEL,45.25941,-122.66944,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628383
5482,NPDES:ORR10F250,NPDES,ORR10F250,BE GROUP CANBY,45.262031,-122.669835,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228928
